id_departement;libelle_de_commune;Latitude;Longitude
93;Aubervilliers;48,91217226;2,384455138
77;Boutigny;48,91279817;2,929251585
78;Les Alluets-le-Roi;48,91431683;1,914762365
77;Le Pin;48,9144329;2,628385547
77;Jablines;48,91446974;2,756601817
77;Lesches;48,91526463;2,792807403
92;Bois-Colombes;48,91533684;2,267385526
92;Asnières-sur-Seine;48,91535301;2,288038466
78;Orgeval;48,91648873;1,969287736
77;Courtry;48,91672953;2,602993995
77;Isles-lès-Villenoy;48,91706443;2,830573584
78;Montesson;48,91722639;2,139926791
77;Signy-Signets;48,91737605;3,063970971
93;Coubron;48,91765196;2,576312317
93;Livry-Gargan;48,91976332;2,534865923
77;Villemareuil;48,92022878;2,984745045
78;Boinvilliers;48,92049002;1,662893475
77;Annet-sur-Marne;48,92233353;2,708546224
92;Colombes;48,92251791;2,246751606
77;Bassevelle;48,92284967;3,282066188
78;Longnes;48,92285738;1,579471289
93;Drancy;48,92342463;2,444926887
78;Goussonville;48,92350151;1,766772293
78;Poissy;48,92353594;2,027155528
77;Mareuil-lès-Meaux;48,92362263;2,869756973
77;Saint-Fiacre;48,92471526;2,953840657
78;Le Mesnil-le-Roi;48,92579995;2,122173239
95;Bezons;48,92598101;2,211333878
78;Villette;48,92627887;1,693741725
78;Houilles;48,92657814;2,187464026
77;Bussières;48,92663516;3,237472203
78;Boinville-en-Mantois;48,92848359;1,749280348
77;Nanteuil-lès-Meaux;48,92858777;2,899140517
78;Aulnay-sur-Mauldre;48,92912298;1,840815256
93;Saint-Denis;48,92956505;2,359242998
78;Bazemont;48,93189766;1,874100458
93;La Courneuve;48,93225695;2,399780648
77;Précy-sur-Marne;48,93227856;2,768256162
78;Flacourt;48,93233382;1,642604229
93;Vaujours;48,93247726;2,58100257
77;Vignely;48,93262871;2,815785328
78;Morainvilliers;48,93434582;1,945503129
92;Gennevilliers;48,93451905;2,29384988
78;Neauphlette;48,93534764;1,542271133
93;Le Bourget;48,93618475;2,428278556
92;Villeneuve-la-Garenne;48,93640619;2,324489959
78;Villennes-sur-Seine;48,93681952;1,995865275
78;La Falaise;48,93694968;1,825378742
93;Sevran;48,93860702;2,531240576
77;Saint-Jean-les-Deux-Jumeaux;48,93878347;3,026955402
77;Fublaines;48,93914479;2,940665859
93;Le Blanc-Mesnil;48,93954755;2,461121485
93;L'Île-Saint-Denis;48,93956938;2,325452528
78;Sartrouville;48,93960855;2,174586865
77;Sept-Sorts;48,94015862;3,106270843
78;Vert;48,94030144;1,683202743
78;Saint-Germain-en-Laye;48,94070414;2,098709294
77;Villenoy;48,94144845;2,851498522
77;Sammeron;48,94157438;3,077016641
77;Fresnes-sur-Marne;48,94181173;2,739789825
77;Villeparisis;48,94199819;2,61700201
78;Nézel;48,94223973;1,839278929
78;Le Tertre-Saint-Denis;48,94253667;1,608406791
77;Claye-Souilly;48,94296975;2,675232118
77;Montceaux-lès-Meaux;48,94340889;2,994441632
78;Breuil-Bois-Robert;48,94360097;1,714717084
78;Favrieux;48,9448447;1,64166996
78;Carrières-sous-Poissy;48,9455639;2,029137065
93;Aulnay-sous-Bois;48,94583844;2,493290417
78;Ecquevilly;48,9459356;1,920040519
78;Épône;48,94717597;1,812695849
77;Trilbardou;48,9487712;2,804178974
93;Dugny;48,95034087;2,42386375
77;Charmentray;48,95090819;2,779012653
77;Saâcy-sur-Marne;48,95103881;3,217089196
95;Argenteuil;48,95113446;2,24104095
78;Maisons-Laffitte;48,9523369;2,151615949
78;Guerville;48,95237177;1,740805588
78;Mézières-sur-Seine;48,95342864;1,782874134
78;Soindres;48,95354242;1,671683507
77;La Ferté-sous-Jouarre;48,95401641;3,127621744
78;Auffreville-Brasseuil;48,95441857;1,705147512
78;Médan;48,95482354;1,987578042
78;Bréval;48,95497092;1,54155386
93;Épinay-sur-Seine;48,95501321;2,314530432
77;Reuil-en-Brie;48,95656802;3,163439303
78;Ménerville;48,95668357;1,596108181
93;Stains;48,95677757;2,385449563
77;Meaux;48,95706257;2,900030972
93;Villetaneuse;48,95729765;2,345066337
77;Trilport;48,95872493;2,96624104
93;Villepinte;48,95902025;2,536306342
78;Bouafle;48,96058281;1,897151093
77;Citry;48,96088928;3,245839559
93;Pierrefitte-sur-Seine;48,96098334;2,363281254
78;Fontenay-Mauvoisin;48,96109245;1,647777785
78;Aubergenville;48,96269163;1,848702519
77;Gressy;48,96500997;2,664403767
78;Saint-Illiers-le-Bois;48,96509398;1,511869816
95;Bonneuil-en-France;48,96514615;2,434928854
78;Vernouillet;48,96556972;1,975303021
78;Boissy-Mauvoisin;48,96585955;1,581598158
77;Changis-sur-Marne;48,96635326;3,025133856
77;Ussy-sur-Marne;48,96658388;3,081981518
77;Messy;48,96712023;2,701159835
78;Flins-sur-Seine;48,9673692;1,872721873
78;Chapet;48,96814653;1,940122991
78;Magnanville;48,96819259;1,685671585
95;Cormeilles-en-Parisis;48,96822497;2,199213495
95;Saint-Gratien;48,96897249;2,285180034
77;Charny;48,96978187;2,756003351
95;Montmagny;48,96991958;2,346075318
95;Garges-lès-Gonesse;48,97012313;2,405340385
95;Enghien-les-Bains;48,97016048;2,304859554
78;Perdreauville;48,97045758;1,613251629
95;Deuil-la-Barre;48,97126902;2,326162901
95;Sannois;48,97177731;2,252995141
78;Achères;48,97179909;2,090038718
77;Chauconin-Neufmontiers;48,97193328;2,831586349
77;Poincy;48,97341672;2,923733831
78;Jouy-Mauvoisin;48,9744681;1,646593777
95;La Frette-sur-Seine;48,97452447;2,177867775
78;Mantes-la-Ville;48,97479394;1,712055718
77;Méry-sur-Marne;48,97580331;3,20315053
78;Chanteloup-les-Vignes;48,97599613;2,031998296
78;Porcheville;48,97618649;1,768310153
