;;;;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE;PROXIMITE;ELECTRONIQUE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE
id_departement;libelle_de_commune;annee;population;hypermarche;supermarche;grande_surface_de_bricolage;superette;epicerie;boulangerie;boucherie_charcuterie;produits_surgeles;poissonnerie;librairie_papeterie_journaux;magasin_de_vetements;magasin_d_equipements_du_foyer;magasin_de_chaussures;magasin_d_electromenager_et_de_mat_audio_video;magasin_de_meubles;magasin_d_articles_de_sports_et_de_loisirs;magasin_de_revetements_murs_et_sols;droguerie_quincaillerie_bricolage;parfumerie;horlogerie_bijouterie;fleuriste;magasin_d_optique;station_service
91;Bures-sur-Yvette;2018;8965;0;12;0;13;9;10;13;0;0;9;0;0;0;0;0;0;0;0;0;0;15;12;0
91;Cerny;2018;2827;0;0;0;0;0;14;0;0;0;0;0;0;0;11;0;0;0;14;0;0;8;0;0
91;Chalo-Saint-Mars;2018;1054;0;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Chalou-Moulineux;2018;345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Chamarande;2018;607;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Champcueil;2018;2497;0;0;0;15;0;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0
91;Champlan;2018;2670;0;0;0;0;0;15;0;0;13;12;12;9;0;12;0;10;0;12;0;0;12;0;16
91;Champmotteux;2018;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
91;Chatignonville;2018;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Chauffour-lès-Étréchy;2018;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Cheptainville;2018;2192;0;0;0;10;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
91;Chevannes;2018;2071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Chilly-Mazarin;2018;15922;0;15;14;0;14;29;12;16;0;19;16;17;8;11;11;0;0;12;10;15;15;16;17
91;Congerville-Thionville;2018;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Corbeil-Essonnes;2018;31132;10;12;8;0;65;46;20;0;12;20;65;14;24;20;14;27;13;10;12;23;14;15;16
91;Corbreuse;2018;2346;0;0;0;0;13;16;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0
91;Courances;2018;196;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Courcouronnes;2018;11373;8;13;13;12;13;14;21;0;0;10;10;12;0;15;11;12;0;0;18;12;15;16;9
91;Courdimanche-sur-Essonne;2018;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0
91;Courson-Monteloup;2018;489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Crosne;2018;14379;0;15;0;0;19;14;12;0;0;14;13;0;0;0;13;0;0;0;7;0;13;0;0
91;Dannemois;2018;741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
91;D'Huison-Longueville;2018;2832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Dourdan;2018;6478;10;13;11;0;12;19;15;0;11;10;20;17;9;9;9;10;0;10;0;9;12;15;10
91;Draveil;2018;29799;0;13;16;12;19;21;25;14;13;28;20;11;12;11;16;0;0;13;12;9;20;11;11
91;Écharcon;2018;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
91;Égly;2018;5043;0;10;13;0;0;14;0;0;0;12;11;13;0;0;0;11;0;0;0;0;12;0;20
91;Épinay-sous-Sénart;2018;10328;0;15;10;0;11;13;19;0;0;0;16;0;0;0;10;11;0;0;12;0;0;0;0
91;Épinay-sur-Orge;2018;7265;13;0;13;0;11;10;15;16;0;13;14;7;14;0;16;12;0;0;12;10;11;15;14
91;Estouches;2018;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Étampes;2018;24719;12;12;8;0;22;20;21;17;12;13;22;20;10;17;11;17;0;9;11;18;20;17;14
91;Étiolles;2018;2389;0;9;0;0;0;13;0;0;0;0;0;11;13;0;0;0;0;0;0;0;9;13;11
91;Étréchy;2018;5724;0;10;12;0;10;27;17;0;0;8;14;11;15;0;0;0;0;10;9;14;14;12;7
91;Évry;2018;33110;14;11;0;22;33;29;19;16;0;17;130;16;25;18;11;28;11;0;25;18;21;29;12
91;Fleury-Mérogis;2018;9256;0;14;13;9;9;8;19;0;0;11;12;13;0;12;15;0;0;13;12;0;0;0;10
91;Fontaine-la-Rivière;2018;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Fontenay-lès-Briis;2018;1129;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;15;0;0;0;0;13;0;0
91;Fontenay-le-Vicomte;2018;1897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;9;0;0;0;0;0
91;Forges-les-Bains;2018;4126;0;0;0;0;18;13;0;0;0;0;0;0;0;13;0;11;0;0;0;0;13;0;0
91;Gif-sur-Yvette;2018;13790;15;11;9;0;19;14;19;12;12;10;16;17;12;12;9;17;0;0;0;12;11;17;12
91;Gironville-sur-Essonne;2018;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Gometz-la-Ville;2018;1536;0;0;0;10;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;14;11;8
91;Gometz-le-Châtel;2018;2015;0;11;0;0;0;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;12;14;10
91;Grigny;2018;15180;0;13;12;11;20;19;22;0;0;14;23;17;12;16;0;15;0;14;12;13;15;17;8
91;Guibeville;2018;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Guigneville-sur-Essonne;2018;985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Guillerval;2018;742;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
91;Igny;2018;9092;0;0;0;11;11;11;12;0;0;10;18;12;12;10;0;0;0;0;0;0;21;12;9
91;Itteville;2018;5626;11;0;11;0;12;11;12;0;0;0;13;11;18;16;0;0;0;0;0;0;0;12;10
91;Janville-sur-Juine;2018;2315;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;8;10;0;11
91;Janvry;2018;516;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;11
91;Juvisy-sur-Orge;2018;15232;0;14;12;0;20;15;13;0;9;23;27;14;11;15;14;14;0;15;12;9;10;13;10
91;La Ferté-Alais;2018;2333;0;9;0;0;12;11;31;0;0;0;18;0;16;0;14;0;0;14;0;13;17;12;13
91;La Forêt-le-Roi;2018;531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;La Forêt-Sainte-Croix;2018;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
91;La Norville;2018;4053;0;0;0;0;12;13;0;0;9;0;0;0;0;0;0;0;0;0;0;0;11;11;10
91;La Ville-du-Bois;2018;7057;19;10;14;0;0;12;11;0;0;14;43;10;11;11;14;16;0;9;9;19;9;15;12
91;Lardy;2018;6380;0;0;0;7;13;11;10;0;0;0;17;0;0;14;12;0;0;0;0;0;10;0;12
91;Le Coudray-Montceaux;2018;4805;0;15;0;0;8;17;10;0;0;0;0;0;0;0;10;0;0;0;0;0;11;0;0
91;Le Plessis-Pâté;2018;2716;0;12;0;11;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
91;Le Val-Saint-Germain;2018;1716;0;0;0;0;18;0;14;0;0;11;0;0;0;0;0;0;0;0;0;0;11;0;0
91;Les Granges-le-Roi;2018;1508;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Les Molières;2018;2291;0;0;0;0;0;10;9;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0
91;Les Ulis;2018;21419;11;15;15;0;11;15;14;0;0;12;49;0;17;13;12;10;15;0;13;14;14;13;15
91;Leudeville;2018;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Leuville-sur-Orge;2018;3616;0;14;0;0;14;14;9;0;0;0;18;0;0;0;0;0;0;0;0;0;15;10;11
91;Limours;2018;4700;0;9;9;0;13;20;12;0;11;12;15;14;0;0;0;12;0;9;11;15;17;11;9
91;Linas;2018;8741;0;0;0;15;0;13;12;0;16;0;0;0;0;12;18;16;0;14;0;0;10;0;0
91;Lisses;2018;7554;0;11;17;11;0;12;0;0;0;14;11;14;0;8;20;15;17;12;0;0;14;16;10
91;Longjumeau;2018;13944;0;12;11;10;22;20;20;0;0;17;26;12;11;9;0;15;0;0;9;12;10;10;10
91;Longpont-sur-Orge;2018;4277;10;0;15;0;11;20;0;0;0;11;12;0;0;8;0;12;0;0;0;0;14;13;15
91;Maisse;2018;1683;0;16;0;0;0;15;7;0;0;12;0;0;0;0;0;0;0;0;0;0;7;0;10
91;Marcoussis;2018;7084;0;16;0;12;0;10;17;0;0;0;0;0;14;0;0;15;0;0;0;0;13;13;9
91;Marolles-en-Beauce;2018;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Marolles-en-Hurepoix;2018;6345;0;8;0;0;0;12;0;0;0;0;0;0;0;0;0;9;0;0;13;0;13;0;15
91;Massy;2018;34161;12;20;11;0;22;39;27;14;11;14;43;16;18;17;15;12;11;0;16;11;11;14;14
91;Mauchamps;2018;493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0
91;Mennecy;2018;12270;0;11;0;17;13;17;12;0;0;15;11;13;10;12;0;14;0;0;8;13;18;12;13
91;Méréville;2018;2096;0;12;13;0;8;15;0;0;0;12;0;9;0;10;10;0;0;0;0;0;15;0;12
91;Mérobert;2018;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Mespuits;2018;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Milly-la-Forêt;2018;4587;0;17;12;0;12;13;21;0;0;19;13;13;13;10;0;10;0;0;9;9;18;15;8
91;Moigny-sur-École;2018;804;0;0;12;0;0;0;0;0;0;10;0;0;0;0;0;18;0;0;0;0;0;0;0
91;Mondeville;2018;924;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Monnerville;2018;384;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Montgeron;2018;21368;15;6;11;0;19;16;16;14;16;21;25;13;11;10;12;12;0;15;12;0;23;16;15
91;Montlhéry;2018;6699;0;9;12;15;12;12;15;15;0;17;11;17;12;10;14;15;0;14;8;6;20;14;0
91;Morangis;2018;8240;19;19;0;0;11;15;15;0;13;0;12;0;17;14;11;9;0;0;0;0;13;13;14
91;Morigny-Champigny;2018;4847;0;14;12;17;15;11;0;0;0;10;12;0;10;0;11;0;0;8;0;0;11;12;0
91;Morsang-sur-Orge;2018;24035;0;11;0;16;15;16;13;0;0;14;18;7;0;11;16;0;9;10;0;0;18;12;16
91;Morsang-sur-Seine;2018;549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0
91;Nainville-les-Roches;2018;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Nozay;2018;3767;0;0;0;15;12;10;16;0;0;0;0;13;0;0;12;0;0;0;0;0;9;0;0
91;Ollainville;2018;5412;0;0;0;10;0;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
91;Oncy-sur-École;2018;1176;0;13;11;0;0;0;0;0;13;11;12;7;0;0;0;0;0;11;18;0;0;0;21
91;Ormoy;2018;1141;0;9;11;0;13;13;0;0;0;0;8;0;0;0;0;14;0;13;0;0;7;13;0
91;Ormoy-la-Rivière;2018;553;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Orsay;2018;15899;0;14;0;0;17;19;13;14;17;13;20;14;11;12;17;12;0;0;10;12;12;14;10
91;Orveau;2018;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Palaiseau;2018;27757;0;15;0;0;11;24;18;0;12;13;21;21;11;13;7;0;0;17;16;9;13;15;0
91;Paray-Vieille-Poste;2018;7283;0;0;0;0;15;15;15;0;0;14;11;9;0;15;0;0;0;0;12;0;17;0;10
91;Pecqueuse;2018;762;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Plessis-Saint-Benoist;2018;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Prunay-sur-Essonne;2018;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Puiselet-le-Marais;2018;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Pussay;2018;2005;0;0;0;0;8;10;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
91;Quincy-sous-Sénart;2018;7675;0;15;13;0;18;18;9;10;0;12;19;13;13;11;13;12;0;0;12;0;11;9;14
91;Richarville;2018;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Ris-Orangis;2018;43190;0;14;10;14;19;25;28;6;14;11;15;15;0;26;10;14;13;11;13;12;12;21;11
91;Roinville;2018;1322;0;12;0;0;0;10;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0
91;Roinvilliers;2018;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Saclas;2018;1460;0;0;0;0;15;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Saclay;2018;2328;0;0;12;0;7;13;0;0;0;0;0;0;0;0;11;20;0;0;0;0;0;0;12
91;Saint-Aubin;2018;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
91;Saint-Chéron;2018;6697;0;11;0;9;9;14;12;0;11;9;11;13;10;0;12;0;0;0;9;0;11;9;0
91;Saint-Cyr-la-Rivière;2018;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Saint-Cyr-sous-Dourdan;2018;709;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Sainte-Geneviève-des-Bois;2018;24349;15;23;17;14;18;25;20;15;15;22;72;41;19;25;32;19;8;12;20;13;16;16;13
91;Saint-Escobille;2018;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Saint-Germain-lès-Arpajon;2018;10829;0;13;10;0;0;0;0;0;0;0;0;13;0;0;0;11;0;9;13;0;0;0;18
91;Saint-Germain-lès-Corbeil;2018;7892;0;12;0;0;13;11;16;10;0;9;11;0;10;0;0;13;10;11;0;0;10;10;14
91;Saint-Hilaire;2018;307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Saint-Jean-de-Beauregard;2018;281;0;0;0;0;0;0;0;0;0;0;29;0;11;0;0;12;0;0;0;13;0;0;0
91;Saint-Maurice-Montcouronne;2018;1602;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;15;0;0
91;Saint-Michel-sur-Orge;2018;13515;12;0;0;0;15;14;25;0;0;10;14;14;14;17;13;0;0;0;10;11;12;14;9
91;Saint-Pierre-du-Perray;2018;8250;0;13;11;0;0;15;13;0;0;13;15;10;0;11;0;0;0;12;0;0;11;10;10
91;Saintry-sur-Seine;2018;9091;0;9;0;0;0;13;0;0;0;0;0;0;0;0;0;11;0;13;0;0;14;0;10
91;Saint-Sulpice-de-Favières;2018;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Saint-Vrain;2018;2609;0;12;0;0;10;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
91;Saint-Yon;2018;943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0
91;Saulx-les-Chartreux;2018;3495;0;0;0;0;15;11;12;0;0;0;0;0;0;14;0;14;0;0;0;0;16;13;0
91;Savigny-sur-Orge;2018;40044;0;13;0;11;24;42;29;16;0;20;35;15;16;9;11;8;11;12;13;19;20;15;0
91;Sermaise;2018;1098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;10;0;0
91;Soisy-sur-École;2018;988;0;0;0;0;0;13;0;0;0;17;0;0;0;0;13;10;0;0;0;0;0;0;0
91;Soisy-sur-Seine;2018;7497;0;0;0;15;15;17;12;0;0;9;10;0;0;0;0;0;0;14;0;12;13;9;0
91;Souzy-la-Briche;2018;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Tigery;2018;2658;0;0;0;0;0;13;8;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
91;Torfou;2018;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Valpuiseaux;2018;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Varennes-Jarcy;2018;2330;0;0;0;0;0;8;11;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0
91;Vaugrigneuse;2018;2012;0;0;0;0;0;15;0;0;0;0;0;10;0;12;0;0;0;0;0;0;0;0;0
91;Vauhallan;2018;1384;0;0;0;0;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Vayres-sur-Essonne;2018;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Verrières-le-Buisson;2018;14482;0;15;0;0;12;16;14;6;10;23;17;18;21;9;13;13;0;0;13;14;21;15;7
91;Vert-le-Grand;2018;2090;0;0;0;0;8;13;0;0;0;0;0;0;0;0;0;0;0;0;7;0;13;0;0
91;Vert-le-Petit;2018;2702;0;12;0;0;0;17;0;0;0;13;0;0;0;0;0;0;0;0;0;0;12;0;13
91;Videlles;2018;1139;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Vigneux-sur-Seine;2018;22517;12;12;0;11;28;16;14;0;0;21;25;12;13;0;9;0;0;0;12;11;19;19;13
91;Villabé;2018;6252;10;14;16;0;15;16;0;12;0;15;25;0;14;11;14;9;14;0;13;11;8;14;10
91;Villebon-sur-Yvette;2018;7422;15;15;0;0;12;16;0;15;0;10;14;16;18;19;16;12;14;19;13;12;11;18;11
91;Villeconin;2018;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
91;Villejust;2018;4879;0;0;9;0;0;0;0;0;0;10;0;21;0;0;12;0;0;0;0;0;0;0;0
91;Villemoisson-sur-Orge;2018;8872;0;0;0;0;13;18;15;0;0;11;0;16;12;0;0;15;0;0;0;0;0;0;0
91;Villeneuve-sur-Auvers;2018;564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Villiers-le-Bâcle;2018;990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0
91;Villiers-sur-Orge;2018;5463;0;0;0;11;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Viry-Châtillon;2018;14067;13;14;12;11;19;29;11;18;0;19;24;16;0;14;20;16;14;11;12;18;20;16;15
91;Wissous;2018;7174;0;16;0;0;14;12;9;0;0;0;13;0;0;0;0;10;0;0;15;0;18;18;0
91;Yerres;2018;13308;0;15;11;13;15;45;17;0;0;10;13;10;12;0;15;15;0;11;0;11;13;19;9
92;Antony;2018;61778;0;13;13;15;25;28;25;11;12;20;39;17;20;15;21;12;13;17;13;11;20;14;12
92;Asnières-sur-Seine;2018;75312;0;29;13;15;65;52;36;16;0;36;66;33;20;16;21;10;0;19;20;19;29;30;18
92;Bagneux;2018;41528;0;19;0;17;28;30;12;0;0;15;16;12;11;15;11;0;13;12;16;17;13;15;13
92;Bois-Colombes;2018;34117;0;11;0;17;22;27;19;12;16;12;40;14;12;15;11;14;0;0;14;0;16;17;0
92;Boulogne-Billancourt;2018;63688;13;33;16;37;93;41;48;19;20;46;128;75;29;29;27;19;17;19;29;25;73;50;15
92;Bourg-la-Reine;2018;15493;0;14;9;0;20;17;18;14;0;19;20;14;10;10;8;15;0;0;21;8;16;20;8
92;Châtenay-Malabry;2018;54225;0;12;0;0;28;22;19;0;0;13;11;10;12;16;13;0;0;0;0;9;13;12;11
92;Châtillon;2018;33639;0;15;14;13;12;15;12;13;16;17;29;9;13;14;14;9;0;0;14;12;29;11;8
92;Chaville;2018;20313;11;15;0;11;16;18;16;10;13;10;15;0;10;0;19;14;11;11;0;12;15;13;15
92;Clamart;2018;48634;0;20;8;10;41;26;32;13;12;20;30;12;26;21;19;20;0;16;23;16;20;22;20
92;Clichy;2018;74226;11;23;12;19;51;35;41;11;0;39;33;21;17;28;20;12;0;14;21;21;29;18;14
92;Colombes;2018;135907;12;16;17;21;42;55;26;13;11;35;66;25;20;10;22;22;14;19;19;13;17;21;20
92;Courbevoie;2018;88471;15;42;9;17;36;34;25;9;11;23;47;23;17;14;13;14;16;12;15;12;29;27;23
92;Fontenay-aux-Roses;2018;18937;0;13;0;11;14;16;10;9;0;19;19;12;0;0;15;0;0;13;10;12;12;12;12
92;Garches;2018;19418;0;12;0;11;11;21;12;12;0;16;17;15;12;16;12;18;0;12;17;14;12;10;12
92;Gennevilliers;2018;33932;12;14;17;15;34;20;22;0;12;13;23;10;13;10;20;2;0;15;11;10;10;17;17
92;Issy-les-Moulineaux;2018;53009;14;19;10;16;30;44;16;13;0;25;73;22;21;15;14;18;13;19;21;20;23;25;11
92;La Garenne-Colombes;2018;28349;11;17;15;18;24;21;10;10;8;12;41;19;15;16;14;15;9;18;11;19;22;19;13
92;Le Plessis-Robinson;2018;23729;0;11;10;10;11;17;16;14;0;16;19;13;11;0;11;24;0;0;12;0;14;24;0
92;Levallois-Perret;2018;51756;12;22;17;19;36;28;24;13;12;55;68;28;22;25;16;15;23;10;25;13;26;40;11
92;Malakoff;2018;39477;9;17;10;13;34;34;17;11;11;15;20;0;13;16;25;9;0;16;16;14;12;22;15
92;Marnes-la-Coquette;2018;1446;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;15;0;0;0;0;0;0;0
92;Meudon;2018;36714;8;18;0;16;21;30;29;12;0;13;24;12;13;15;11;12;0;0;17;15;14;12;13
92;Montrouge;2018;55616;0;19;0;13;39;29;24;9;15;20;45;15;15;12;14;10;10;13;11;17;19;21;15
92;Nanterre;2018;104300;0;30;23;19;25;38;30;9;19;17;37;14;13;15;17;10;13;16;10;14;20;25;19
92;Neuilly-sur-Seine;2018;65374;11;25;0;18;26;38;42;13;13;33;127;35;27;13;17;18;15;17;27;14;22;25;13
92;Puteaux;2018;32451;15;19;16;19;27;43;24;19;11;54;114;18;30;28;25;14;8;13;20;24;19;25;12
92;Rueil-Malmaison;2018;108082;17;23;12;17;16;38;19;11;19;25;60;33;24;13;18;17;12;17;18;16;22;42;14
92;Saint-Cloud;2018;30270;10;12;0;16;23;15;13;7;0;29;16;12;0;18;15;12;13;12;12;16;20;21;15
92;Sceaux;2018;19491;0;11;0;17;17;26;13;12;12;27;27;22;19;12;16;7;0;0;10;15;14;37;0
92;Sèvres;2018;27021;0;10;17;9;16;16;11;8;0;15;21;17;14;11;13;0;10;13;0;10;14;17;15
92;Suresnes;2018;41778;0;18;14;0;41;16;20;15;11;29;40;14;19;18;24;12;0;14;20;17;23;20;12
92;Vanves;2018;24367;0;12;7;13;11;15;12;0;0;21;18;17;8;17;0;11;0;7;10;13;16;17;11
92;Vaucresson;2018;11773;14;0;0;0;22;13;12;17;15;16;10;16;0;12;11;12;0;0;0;10;12;15;15
92;Ville-d'Avray;2018;9920;0;15;0;11;10;16;9;12;0;13;17;0;0;0;0;12;0;0;10;11;11;10;13
92;Villeneuve-la-Garenne;2018;22656;17;15;0;13;21;25;12;0;0;15;17;16;0;18;0;0;0;11;20;13;15;9;9
93;Aubervilliers;2018;49540;12;15;17;16;104;56;58;14;19;32;189;15;19;34;17;14;0;20;22;22;17;24;17
93;Aulnay-sous-Bois;2018;65417;17;21;14;10;56;76;28;11;20;21;133;37;10176047;14;21;17;11;12;19;31;21;29;17
93;Bagnolet;2018;20869;13;14;0;17;24;24;24;9;13;16;26;21;20;18;26;12;21;14;17;19;12;14;22
93;Bobigny;2018;45399;11;14;11;13;39;20;19;0;0;26;54;13;15;12;10;12;0;18;13;18;10;12;19
93;Bondy;2018;72744;0;14;9;14;28;26;26;12;13;22;24;11;10;13;27;12;14;18;0;10;13;20;14
93;Clichy-sous-Bois;2018;45089;12;9;0;0;30;23;18;0;0;9;34;14;0;0;12;11;0;0;16;0;12;14;9
93;Coubron;2018;3188;0;9;0;0;11;8;9;0;0;10;0;0;0;0;9;0;0;11;0;10;13;0;11
93;Drancy;2018;48815;16;23;0;19;76;50;29;11;13;16;36;17;20;29;29;15;0;11;15;16;25;25;13
93;Dugny;2018;8098;0;8;0;13;21;17;13;0;0;10;0;10;0;0;0;0;0;0;0;0;11;15;13
93;Épinay-sur-Seine;2018;55944;16;23;12;13;31;36;26;15;0;18;36;0;12;17;21;18;8;18;15;0;17;18;11
93;Gagny;2018;20856;0;19;0;13;16;23;11;0;10;15;19;10;10;10;13;0;12;12;12;22;15;14;0
93;Gournay-sur-Marne;2018;4394;0;0;11;13;11;20;11;0;13;13;13;0;0;16;0;0;0;8;0;14;10;0;11
93;La Courneuve;2018;40081;0;17;0;0;52;41;29;0;10;13;36;14;9;13;15;11;9;12;14;10;13;19;16
93;Le Blanc-Mesnil;2018;47656;13;18;0;18;29;37;20;0;11;13;37;0;15;15;17;9;0;15;12;12;13;22;18
93;Le Bourget;2018;22234;0;14;0;14;27;14;13;0;0;12;16;0;0;13;0;0;0;0;13;0;14;14;11
93;Le Pré-Saint-Gervais;2018;20430;12;14;0;17;35;24;18;0;0;12;11;11;21;8;0;0;0;14;12;15;12;10;0
93;Le Raincy;2018;16557;0;16;0;0;24;27;22;10;0;15;30;7;21;0;15;6;0;0;14;18;12;16;0
93;Les Lilas;2018;20852;0;13;13;0;23;23;17;12;0;18;59;16;17;0;20;0;0;9;17;11;11;13;12
93;Les Pavillons-sous-Bois;2018;19286;0;15;0;10;29;28;33;13;0;13;68;16;9;11;26;18;0;12;10;15;15;14;14
93;L'Île-Saint-Denis;2018;4777;0;0;0;0;23;15;0;0;0;0;70;10;18;0;0;10;0;0;8;0;0;13;0
